上呼吸道感染,
上呼吸道感染,不会烧
上呼吸道感染,手脚还是凉
上呼吸道感染,精神也还行
上呼吸道感染,下降
上呼吸道感染,大便正常不
上呼吸道感染,38
上呼吸道感染,说头晕晕的
上呼吸道感染,体温也降了，36.9
上呼吸道感染,体温，多喝水
上呼吸道感染,血象有点高
上呼吸道感染,嘴里和手脚有没有皮疹
上呼吸道感染,吃奶的时就跟要不叠是的
上呼吸道感染,趴在桌子上没精神
上呼吸道感染,咳了会吐
上呼吸道感染,低烧，37.4度
上呼吸道感染,鼻腔又狭小
上呼吸道感染,吃暖暖的东西
上呼吸道感染,反胃吐奶
上呼吸道感染,不睡
上呼吸道感染,痰不会吐
上呼吸道感染,啰音
上呼吸道感染,东西本来就不好
上呼吸道感染,睡觉一醒来刘鼻塞的厉害
上呼吸道感染,喘气很大
上呼吸道感染,一天大便几次
上呼吸道感染,不发热时眼睛疼
上呼吸道感染,着凉冻肚子
上呼吸道感染,没有发烧
上呼吸道感染,拉肚子不
上呼吸道感染,嗓子就跟痰堵住了似的
上呼吸道感染,身上有没有皮疹
上呼吸道感染,痰
上呼吸道感染,退烧以后又升上来
上呼吸道感染,体温高于38.5
上呼吸道感染,打的狂犬疫苗最后一针
上呼吸道感染,精神有时不好
上呼吸道感染,咽痛
上呼吸道感染,喝奶慢
上呼吸道感染,反复的高烧
上呼吸道感染,小点小点的拉了五次
上呼吸道感染,体温还没有上升完
上呼吸道感染,很闹也没什么精神
上呼吸道感染,体温反复的话是正常的
上呼吸道感染,没有明显贫血
上呼吸道感染,精神特别差甚至有些不清的
上呼吸道感染,长期发热
上呼吸道感染,脱水症状
上呼吸道感染,吃得多，也挺胖
上呼吸道感染,通过喝茶排便
上呼吸道感染,精神状态不怎么好
上呼吸道感染,睡
上呼吸道感染,也会在4到11
上呼吸道感染,睡觉出汗了回来就脱衣服了
上呼吸道感染,每天大便一次，成型
上呼吸道感染,脸上，身上出现皮疹
上呼吸道感染,出汗多么
上呼吸道感染,插肛门插多
上呼吸道感染,侧吃饭注意饮食
上呼吸道感染,精神号玩的好
上呼吸道感染,没有黄鼻涕
上呼吸道感染,咳嗽加重及时
上呼吸道感染,体温还算稳定
上呼吸道感染,病毒感染体温可能会反复奥
上呼吸道感染,少量多次喝水
上呼吸道感染,易接受味道
上呼吸道感染,倒没有人
上呼吸道感染,睡的不沉
上呼吸道感染,一直没有降到
上呼吸道感染,咽喉红
上呼吸道感染,晚上睡不好，会咳
上呼吸道感染,不得劲
上呼吸道感染,有尿有粑也哭
上呼吸道感染,精神反应好
上呼吸道感染,碰到一块了
上呼吸道感染,流涕鼻塞
上呼吸道感染,肯定会哭着不吃的
上呼吸道感染,耳朵痛
上呼吸道感染,鼻涕多有关系
上呼吸道感染,没有受凉
上呼吸道感染,感觉不哑
上呼吸道感染,验血项和支原体了
上呼吸道感染,鼻喷雾剂
上呼吸道感染,头疼应该不是一直痛
上呼吸道感染,不太愿吃东西喝水
上呼吸道感染,声音喉咙里那就一直有生意来了
上呼吸道感染,也是不爱喝水
上呼吸道感染,体温开始下降
上呼吸道感染,暂时没有啦
上呼吸道感染,眼周围或者嘴巴周围发青的话
上呼吸道感染,奶还没有来得及下去，就呛到气管
上呼吸道感染,多喝水容易降体温
上呼吸道感染,尿蛋
上呼吸道感染,月经也要干净了，剩一点黄色分泌物就
上呼吸道感染,不红
上呼吸道感染,话勤摸着小宝贝的手
上呼吸道感染,一天24小时能少三分之一
上呼吸道感染,嘴唇不红润
上呼吸道感染,外感风寒
上呼吸道感染,没什么大的反应
上呼吸道感染,喉咙
上呼吸道感染,抽静脉的血
上呼吸道感染,烫奥
上呼吸道感染,发烧都会冷
上呼吸道感染,晚上睡觉也咳
上呼吸道感染,量完36.2
上呼吸道感染,血象增高
上呼吸道感染,嗓子有点发炎
上呼吸道感染,低热状态
上呼吸道感染,有照片
上呼吸道感染,身上有时候感觉很凉
上呼吸道感染,体温很好
上呼吸道感染,没有什么状态
上呼吸道感染,鼻腔内能看到的分泌物取出来
上呼吸道感染,打喷嚏也是偶尔
上呼吸道感染,出牙才叫延迟
上呼吸道感染,就一点
上呼吸道感染,不消化的那种
上呼吸道感染,大便有白细胞
上呼吸道感染,很爱出汗
上呼吸道感染,鼻根
上呼吸道感染,咳痰加重
上呼吸道感染,反复呕吐容易合并电解质紊乱
上呼吸道感染,没吃辅食
上呼吸道感染,发冷
上呼吸道感染,清鼻涕还是浓鼻涕
上呼吸道感染,鼻子口处有鼻涕
上呼吸道感染,受凉后容易反复
上呼吸道感染,退烧，疹子变多
上呼吸道感染,没有平时爱动了
上呼吸道感染,眼睛也是水
上呼吸道感染,体温上来，一到晚上就39.3
上呼吸道感染,炎症指标不高
上呼吸道感染,喉咙老是轰隆轰隆响
上呼吸道感染,打喷嚏多
上呼吸道感染,不吃或者吃的少也不好
上呼吸道感染,精神又不好
上呼吸道感染,忌饮食
上呼吸道感染,体温38.5手脚热乎
