上呼吸道感染,球高
上呼吸道感染,能吃能睡
上呼吸道感染,天天好多鼻涕
上呼吸道感染,身上烫烫的
上呼吸道感染,舌头一层白
上呼吸道感染,白细胞偏低
上呼吸道感染,鼻涕黄色
上呼吸道感染,嗓子就有痰
上呼吸道感染,气温高
上呼吸道感染,血小板为65
上呼吸道感染,发烧39.8度
上呼吸道感染,流鼻涕一两声咳嗽
上呼吸道感染,感觉痰不多
上呼吸道感染,咽口水会痛的感觉
上呼吸道感染,一个牙上下不是一个颜色，一块一块的
上呼吸道感染,发育不良
上呼吸道感染,只有中性粒细胞计数值比正常指标低一点点是1.79
上呼吸道感染,嘴呼吸
上呼吸道感染,鼻子有点不通
上呼吸道感染,留的黄鼻
上呼吸道感染,扁桃体不红
上呼吸道感染,低烧37.7
上呼吸道感染,鼻涕流有时黄色的，有时黄绿色的
上呼吸道感染,体温是37.3，一个半小时后又量了一下是37度
上呼吸道感染,一阵一阵的发烧
上呼吸道感染,中途有退烧到37度
上呼吸道感染,睡觉不踏实
上呼吸道感染,睡觉嗓子里面老跟打呼似的，声音特别大
上呼吸道感染,水银体温计量的度数为38.2
上呼吸道感染,白细胞1万3
上呼吸道感染,舌苔也不
上呼吸道感染,发烧38.4度
上呼吸道感染,手脚掌
上呼吸道感染,不出汗发烧
上呼吸道感染,睡觉出很多汗
上呼吸道感染,一天都没精神
上呼吸道感染,喉咙红肿
上呼吸道感染,嗓子里还有痰
上呼吸道感染,喉咙发炎引起发烧
上呼吸道感染,一发烧就冷的大哆嗦
上呼吸道感染,发烧39度以上
上呼吸道感染,又起烧了，38.4没有咳嗽
上呼吸道感染,肚子上有好多不明显的红疙瘩
上呼吸道感染,脚热乎了
上呼吸道感染,鼻涕少了
上呼吸道感染,连续三天早上烧在37.9度左右
上呼吸道感染,拉墨绿色稀便拉了3次
上呼吸道感染,淋巴结肿大
上呼吸道感染,晚上37.5
上呼吸道感染,鼻涕已经变黄色脓鼻涕
上呼吸道感染,手脚有点凉
上呼吸道感染,贫血71
上呼吸道感染,睡觉
上呼吸道感染,易惊醒
上呼吸道感染,耳朵上都长满了小红点
上呼吸道感染,总揉眼睛嗝鼻子
上呼吸道感染,嗓子明显有些哑
上呼吸道感染,发烧，38.9
上呼吸道感染,拉稀水
上呼吸道感染,拉肚子第四次
上呼吸道感染,喉咙沙哑难受的不得了
上呼吸道感染,发烧39.6度
上呼吸道感染,低烧37度
上呼吸道感染,醒着的时候呼吸有哨音，但是有哨音也是一阵一阵的
上呼吸道感染,白细胞高
上呼吸道感染,一边发烧一边额头起了一个肉包
上呼吸道感染,白细胞1万9
上呼吸道感染,下嘴皮里面长满了小水泡
上呼吸道感染,手抖
上呼吸道感染,呼吸呼哧呼哧地响
上呼吸道感染,吃了就吐
上呼吸道感染,泡了温水澡，降到37.5
上呼吸道感染,反复发高烧
上呼吸道感染,扁桃体未发炎
上呼吸道感染,有痰出不来
上呼吸道感染,流鼻涕没咳嗽
上呼吸道感染,整天睡觉
上呼吸道感染,水疱
上呼吸道感染,一边鼻子也有鼻涕
上呼吸道感染,体温37.4度
上呼吸道感染,拉的便便里一些绿色的东西
上呼吸道感染,吐了好多奶
上呼吸道感染,烧到38，38、2
上呼吸道感染,睡觉发烧到38.2°
上呼吸道感染,还有痰
上呼吸道感染,中性粒细胞比率34.00
上呼吸道感染,发烧都在38°到39°之间
上呼吸道感染,睡觉老是哭
上呼吸道感染,白血球还高
上呼吸道感染,发烧37-39度
上呼吸道感染,血项2万
上呼吸道感染,测体温37.3
上呼吸道感染,发烧38.3℃
上呼吸道感染,睡觉呼吸有鼻音，有点累死呼噜得声音
上呼吸道感染,手脚痛
上呼吸道感染,有点疼
上呼吸道感染,头部还好一点
上呼吸道感染,精神状态还行
上呼吸道感染,发烧到36.7
上呼吸道感染,咳嗽次数少了
上呼吸道感染,低烧温度在36.7到37.4
上呼吸道感染,嗓子有点哑
上呼吸道感染,身上脸上特别烫，测了下体温38.7
上呼吸道感染,有点儿脾弱易便
上呼吸道感染,出气有点大
上呼吸道感染,发高烧三十八度六
上呼吸道感染,吃了就吐出来了
上呼吸道感染,易患感冒
上呼吸道感染,中性粒细胞百分比降低
上呼吸道感染,咳嗽空深
上呼吸道感染,中性粒细胞是15.4
上呼吸道感染,喉咙哑了
上呼吸道感染,晚上睡觉有时也会咳
上呼吸道感染,子晕
上呼吸道感染,胃口不是很好
上呼吸道感染,胃口差
上呼吸道感染,喉咙有痰
上呼吸道感染,尿液黄
上呼吸道感染,手温度也正常
上呼吸道感染,发烧到39度
上呼吸道感染,精神不太好
上呼吸道感染,体温有38度
上呼吸道感染,咳嗽很频繁
上呼吸道感染,白细胞和超敏C偏高
上呼吸道感染,咳嗽次数稍微少点了
上呼吸道感染,间断性发高烧有40渡
上呼吸道感染,喉软骨发育不良
上呼吸道感染,鼻子里面有个肉瘤一样的东西把鼻子堵住了
上呼吸道感染,额头不烫
上呼吸道感染,鼻涕一打喷嚏流得非常多
上呼吸道感染,体温摸了不会很高
上呼吸道感染,持续烧37.6℃左右，最高体温是38.4
上呼吸道感染,单核细胞有点高
上呼吸道感染,转氨酶偏高
上呼吸道感染,流黄鼻涕
上呼吸道感染,呼吸有点困难
上呼吸道感染,嗓子红好像还有泡
上呼吸道感染,腹泻拉稀
上呼吸道感染,又烧38.3度
上呼吸道感染,发烧到38.5
上呼吸道感染,喉咙经常发炎
上呼吸道感染,白细胞会升高
上呼吸道感染,颈部淋巴结肿大
上呼吸道感染,肚脐眼怎么红红的
上呼吸道感染,身上长了好点点
上呼吸道感染,出了一身汗后烧有点退了
上呼吸道感染,升高以后就浑身出汗
上呼吸道感染,喉咙还是没什么声
上呼吸道感染,闭着眼睛
上呼吸道感染,嗓子哑的厉害
上呼吸道感染,c超敏反应蛋白29
上呼吸道感染,血象有点高
上呼吸道感染,高烧39-40度
上呼吸道感染,脸蛋子红红的
上呼吸道感染,皱着眉头，表情很难受
上呼吸道感染,身体抵抗力就特别差
上呼吸道感染,低热37度
上呼吸道感染,扁桃体发炎导致发烧
上呼吸道感染,验血说病毒感染
上呼吸道感染,大腿也疼
上呼吸道感染,睡觉热度38.8，白天38.3
上呼吸道感染,发烧39.9手脚冰凉
上呼吸道感染,轻微流鼻涕水
上呼吸道感染,有一点点痰
上呼吸道感染,干咳好几声连续，醒来鼻子鼻腔里像是有东西
上呼吸道感染,咳嗽喉咙有痰
上呼吸道感染,多痰
上呼吸道感染,鼻子不顺畅
上呼吸道感染,甲流为阴性
上呼吸道感染,反复咳嗽
上呼吸道感染,血项也不高
上呼吸道感染,血小板分布宽度低
上呼吸道感染,喉咙有点点发红
上呼吸道感染,嗓子有痰还是鼻子不通气
上呼吸道感染,嗓子里带有痰
上呼吸道感染,水咳
上呼吸道感染,呼吸很大声
上呼吸道感染,不怎么流鼻涕
上呼吸道感染,白色鼻涕
上呼吸道感染,发烧到39.5度
上呼吸道感染,扁桃体两侧有红点
上呼吸道感染,有鼻涕
上呼吸道感染,喉咙里还是有痰
上呼吸道感染,牙疼
上呼吸道感染,反复发烧38度5到39度
上呼吸道感染,超敏C-反应蛋白6.14mg/L，常规C-反应蛋白<10.00mg/L
上呼吸道感染,有精神
上呼吸道感染,大腿上有点小红点
上呼吸道感染,呼吸特别困难
上呼吸道感染,发烧反复两天
上呼吸道感染,鼻子有点塞
上呼吸道感染,血小板48
上呼吸道感染,中午拉的稍微稀，37.4
上呼吸道感染,肝功能不好
上呼吸道感染,发烧反复打针还不退
上呼吸道感染,发烧37.7
上呼吸道感染,脸上冰凉手不凉
上呼吸道感染,温度为37.8
